space,landmark,group,valid_samples,valid_fraction,reliability_p50,visibility_p50,presence_p50,x_range_p95_p05,y_range_p95_p05,z_range_p95_p05
mp_body,right_shoulder,shoulders,1328,1.0,0.9708480536937714,nan,nan,66.11277232307987,24.29634610870014,27.928992435336113
mp_body,left_elbow,arms_measure_only,1328,1.0,0.9542461037635803,nan,nan,34.708681431077316,16.303076731764,33.78302718629129
mp_body,right_elbow,arms_measure_only,1328,1.0,0.9341505169868469,nan,nan,72.76930193497863,31.693871324302254,22.26361274719237
mp_body,left_wrist,arms_measure_only,1328,1.0,0.9297123551368713,nan,nan,36.730830998251534,22.259788889066467,13.48522952757769
mp_body,right_wrist,arms_measure_only,1328,1.0,0.92400261759758,nan,nan,86.2179602348341,54.30390696289963,37.347261384129524
mp_body,left_pinky,arms_measure_only,1328,1.0,0.8913223445415497,nan,nan,35.44639037835868,23.776811704606477,19.743100274354212
mp_body,right_pinky,arms_measure_only,1328,1.0,0.8912971913814545,nan,nan,88.7909323205748,57.58344319122118,42.74227932095527
mp_body,left_index,arms_measure_only,1328,1.0,0.8966973423957825,nan,nan,38.12317080538307,28.311986547334048,19.938938636332743
mp_body,right_index,arms_measure_only,1328,1.0,0.8971403241157532,nan,nan,88.68198093147069,61.334872943189886,41.249970123171806
mp_body,left_thumb,arms_measure_only,1328,1.0,0.8914631009101868,nan,nan,38.20244795147228,24.239226525655955,14.159858673810945
mp_body,right_thumb,arms_measure_only,1328,1.0,0.8909832239151001,nan,nan,85.53923105058925,55.6515263717605,37.93308414518832
mp_body,left_hip,pelvis,1328,1.0,0.970733642578125,nan,nan,7.813035312013298,10.607622559279324,9.645548509433866
mp_body,right_hip,pelvis,1328,1.0,0.9704820215702057,nan,nan,11.25147334043614,5.5167489154774225,9.762586439028382
mp_body,left_knee,lower_body_measure_only,1328,1.0,0.9500314295291901,nan,nan,10.46462846693166,25.652965480565097,39.75166715681553
mp_body,right_knee,lower_body_measure_only,1328,1.0,0.9409440457820892,nan,nan,15.533878831435183,23.506221247632023,79.5468457043171
mp_body,left_ankle,lower_body_measure_only,1328,1.0,0.9362160861492157,nan,nan,38.06085509222567,37.73078530013626,73.27470248295867
mp_body,right_ankle,lower_body_measure_only,1328,1.0,0.9274443984031677,nan,nan,56.73929337327414,47.57770783576633,100.93694433569908
mp_body,left_heel,lower_body_measure_only,1328,1.0,0.6932800114154816,nan,nan,41.754176407881175,38.15776062131013,77.90389307192521
mp_body,right_heel,lower_body_measure_only,1328,1.0,0.6951599419116974,nan,nan,61.14400968807049,49.5761949064687,103.70935142040251
mp_body,left_foot_index,arms_measure_only,1328,1.0,0.9114983975887299,nan,nan,42.83108090079499,53.318938118757984,63.803904354572296
mp_body,right_foot_index,arms_measure_only,1328,1.0,0.9039043188095093,nan,nan,67.78104227043637,65.92999042793943,98.06627869606018
